Timestamp,Region,Risk Score,Risk Level
2020-07-13,Huntington Park,7.846558775831088,3
2020-07-13,Hyde Park,3.678427917888647,2
2020-07-13,Inglewood,3.565728258491845,2
2020-07-13,Koreatown,1.474778969405766,1
2020-07-13,La Canada Flintridge,0.328767471832042,0
2020-07-13,La Mirada,3.122380716427329,2
2020-07-13,La Puente,6.614871937737514,3
2020-07-13,La Verne,1.3748136634940697,1
2020-07-13,Lake Balboa,4.640710718787752,3
2020-07-13,Lake Los Angeles,2.507343828094978,2
2020-07-13,Lakewood,2.957658311831094,2
2020-07-13,Lancaster,3.466931090390411,2
2020-07-13,Lawndale,2.64763963591076,2
2020-07-13,Leimert Park,2.207806227345192,2
2020-07-13,Lincoln Heights,7.720390597298441,3
2020-07-13,Lomita,0.9005078919130483,1
2020-07-13,Los Feliz,0.6005394451328205,0
2020-07-13,Lynwood,8.80992106097671,3
2020-07-13,Manhattan Beach,1.9075023066462051,1
2020-07-13,Mar Vista,1.2272713916030071,1
2020-07-13,Maywood,7.57971639558129,3
2020-07-13,Melrose,8.634531978038979,3
2020-07-13,Miracle Mile,2.725972959323645,2
2020-07-13,Monrovia,2.6317932346906714,2
2020-07-13,Montebello,6.052611334390067,3
2020-07-13,Monterey Park,2.2957849412658753,2
2020-07-13,Mt. Washington,3.3213472606100276,2
2020-07-13,North Hills,3.6579843002565053,2
2020-07-13,North Hollywood,6.848776184903694,3
2020-07-13,Northridge,3.3312912015139036,2
2020-07-13,Norwalk,6.176053374212037,3
2020-07-13,Pacoima,4.96601026727615,3
2020-07-13,Palmdale,4.7108149104583195,3
2020-07-13,Palms,1.0923282956387745,1
2020-07-13,Panorama City,5.112056281485922,3
2020-07-13,Paramount,8.49511545416732,3
2020-07-13,Park La Brea,-0.03470365477422924,0
2020-07-13,Pasadena,2.351343565929754,2
2020-07-13,Pico Rivera,6.67735782062784,3
2020-07-13,Playa Vista,1.5106416054514071,1
2020-07-13,Pomona,5.623454090690071,3
2020-07-13,Porter Ranch,1.5405309873269533,1
2020-07-13,Rancho Palos Verdes,0.8017101667916837,1
2020-07-13,Redondo Beach,1.3523807629050864,1
2020-07-13,Reseda,4.473849208310391,3
2020-07-13,Rosemead,2.3441753229937397,2
2020-07-13,Rowland Heights,1.7531096117533214,1
2020-07-13,San Dimas,2.3894216980043135,2
