date,ZIP,confirmed cases,new_confirmed_cases,driving,transit,walking,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,population,Population.Density,incomLev,cases_adjusted_by_pop,new_cases_adjusted_by_pop,ave_new6_9after,ave_new7_10after,ave_new8_11after
2020-08-06,La Canada Flintridge,131,2,110.75,47.89,115.52,-30.0,-11.0,-1.0,-39.0,-42.0,15.0,20009,2342,2,0.006547053825778399,9.99550202408916e-05,0.0,0.0,0.0
2020-08-07,La Canada Flintridge,132,1,125.32,49.93,131.55,-31.0,-10.0,-2.0,-38.0,-41.0,15.0,20009,2342,2,0.006597031335898846,4.99775101204458e-05,0.0,0.0,0.0
2020-08-08,La Canada Flintridge,132,0,117.6,43.23,137.38,-34.0,-9.0,-10.0,-35.0,-22.0,9.0,20009,2342,2,0.006597031335898846,0.0,0.0,0.0,0.0
2020-07-01,La Mirada,329,3,104.51,47.38,105.97,-26.0,-9.0,-4.0,-37.0,-40.0,14.0,46782,5966,2,0.007032619383523578,6.412722842118764e-05,9.5,13.5,11.5
2020-07-02,La Mirada,340,11,111.16,46.93,111.07,-25.0,-3.0,-3.0,-36.0,-42.0,14.0,46782,5966,2,0.007267752554401265,0.000235133170877688,13.5,11.5,11.5
2020-07-06,La Mirada,387,47,96.69,47.33,101.87,-29.0,-11.0,-6.0,-40.0,-42.0,14.0,46782,5966,2,0.008272412466333205,0.0010046599119319397,11.5,11.5,11.0
2020-07-07,La Mirada,406,19,100.47,47.16,105.67,-29.0,-9.0,-3.0,-38.0,-42.0,15.0,46782,5966,2,0.008678551579667394,0.00040613911333418836,11.5,11.0,8.25
2020-07-08,La Mirada,417,11,102.16,47.22,106.68,-30.0,-10.0,-2.0,-39.0,-41.0,15.0,46782,5966,2,0.00891368475054508,0.000235133170877688,11.0,8.25,9.5
2020-07-09,La Mirada,424,7,105.36,47.62,110.24,-29.0,-9.0,-5.0,-40.0,-41.0,16.0,46782,5966,2,0.00906331495019452,0.0001496301996494378,8.25,9.5,9.0
2020-07-10,La Mirada,428,4,117.34,50.36,122.4,-32.0,-8.0,-8.0,-40.0,-40.0,16.0,46782,5966,2,0.00914881792142277,8.550297122825018e-05,9.5,9.0,10.25
2020-07-11,La Mirada,441,13,108.61,43.58,123.69,-35.0,-8.0,-20.0,-37.0,-20.0,10.0,46782,5966,2,0.009426702577914583,0.0002778846564918131,9.0,10.25,9.0
2020-07-12,La Mirada,455,14,89.72,38.63,99.92,-34.0,-12.0,-9.0,-40.0,-21.0,8.0,46782,5966,2,0.009725962977213459,0.0002992603992988756,10.25,9.0,9.5
2020-07-13,La Mirada,462,7,99.32,48.12,105.51,-28.0,-11.0,-8.0,-41.0,-41.0,14.0,46782,5966,2,0.009875593176862896,0.0001496301996494378,9.0,9.5,7.25
2020-07-14,La Mirada,482,20,99.93,46.43,105.27,-30.0,-10.0,-4.0,-41.0,-42.0,15.0,46782,5966,2,0.010303108033004146,0.0004275148561412509,9.5,7.25,6.0
2020-07-15,La Mirada,487,5,101.23,45.44,105.17,-31.0,-11.0,-4.0,-41.0,-42.0,16.0,46782,5966,2,0.01040998674703946,0.00010687871403531273,7.25,6.0,7.0
2020-07-16,La Mirada,501,14,103.1,44.65,108.16,-32.0,-11.0,-5.0,-42.0,-42.0,16.0,46782,5966,2,0.010709247146338335,0.0002992603992988756,6.0,7.0,6.0
2020-07-17,La Mirada,506,5,115.66,46.56,122.24,-33.0,-10.0,-5.0,-41.0,-41.0,16.0,46782,5966,2,0.010816125860373648,0.00010687871403531273,7.0,6.0,7.75
2020-07-18,La Mirada,515,9,108.57,41.14,123.87,-36.0,-9.0,-15.0,-37.0,-22.0,10.0,46782,5966,2,0.011008507545637211,0.00019238168526356292,6.0,7.75,8.0
2020-07-19,La Mirada,525,10,89.04,36.33,98.2,-35.0,-13.0,-4.0,-40.0,-23.0,8.0,46782,5966,2,0.011222264973707836,0.00021375742807062546,7.75,8.0,7.0
2020-07-20,La Mirada,537,12,98.78,46.0,104.27,-31.0,-13.0,-2.0,-41.0,-42.0,14.0,46782,5966,2,0.011478773887392588,0.00025650891368475054,8.0,7.0,6.0
2020-07-21,La Mirada,547,10,101.53,45.83,106.4,-31.0,-12.0,-1.0,-41.0,-43.0,15.0,46782,5966,2,0.011692531315463212,0.00021375742807062546,7.0,6.0,5.75
2020-07-22,La Mirada,551,4,103.21,45.57,106.65,-31.0,-12.0,-2.0,-42.0,-42.0,15.0,46782,5966,2,0.011778034286691462,8.550297122825018e-05,6.0,5.75,4.75
2020-07-23,La Mirada,563,12,105.03,44.31,108.99,-32.0,-12.0,-4.0,-42.0,-42.0,16.0,46782,5966,2,0.012034543200376214,0.00025650891368475054,5.75,4.75,4.25
2020-07-24,La Mirada,566,3,118.49,47.65,123.08,-33.0,-11.0,-6.0,-41.0,-40.0,16.0,46782,5966,2,0.012098670428797401,6.412722842118764e-05,4.75,4.25,6.25
2020-07-25,La Mirada,571,5,110.26,40.83,126.5,-35.0,-10.0,-13.0,-37.0,-22.0,9.0,46782,5966,2,0.012205549142832714,0.00010687871403531273,4.25,6.25,6.5
2020-07-26,La Mirada,579,8,92.04,37.3,100.84,-34.0,-14.0,-2.0,-39.0,-23.0,8.0,46782,5966,2,0.012376555085289214,0.00017100594245650035,6.25,6.5,9.0
2020-07-27,La Mirada,587,8,99.56,46.64,104.9,-30.0,-14.0,-4.0,-41.0,-42.0,14.0,46782,5966,2,0.012547561027745714,0.00017100594245650035,6.5,9.0,10.5
2020-07-28,La Mirada,597,10,102.77,46.24,107.93,-31.0,-13.0,-2.0,-41.0,-42.0,15.0,46782,5966,2,0.01276131845581634,0.00021375742807062546,9.0,10.5,8.25
2020-07-29,La Mirada,603,6,105.6,47.67,109.43,-31.0,-13.0,-2.0,-41.0,-42.0,15.0,46782,5966,2,0.012889572912658714,0.00012825445684237527,10.5,8.25,0.0
2020-07-30,La Mirada,607,4,109.82,46.04,111.63,-32.0,-12.0,-6.0,-41.0,-43.0,15.0,46782,5966,2,0.012975075883886964,8.550297122825018e-05,8.25,0.0,0.0
2020-07-31,La Mirada,611,4,124.8,49.42,127.5,-32.0,-10.0,-4.0,-39.0,-41.0,15.0,46782,5966,2,0.013060578855115215,8.550297122825018e-05,0.0,0.0,0.0
2020-08-01,La Mirada,620,9,116.76,42.81,132.95,-35.0,-7.0,-14.0,-35.0,-22.0,9.0,46782,5966,2,0.013252960540378778,0.00019238168526356292,0.0,0.0,0.0
2020-08-02,La Mirada,622,2,95.16,38.03,105.03,-33.0,-12.0,-3.0,-37.0,-23.0,8.0,46782,5966,2,0.013295712025992903,4.275148561412509e-05,0.0,0.0,0.0
2020-08-03,La Mirada,624,2,107.79,48.82,110.12,-28.0,-11.0,-2.0,-39.0,-41.0,13.0,46782,5966,2,0.013338463511607028,4.275148561412509e-05,0.0,0.0,0.0
2020-08-04,La Mirada,636,12,107.59,48.02,110.84,-29.0,-10.0,0.0,-39.0,-42.0,14.0,46782,5966,2,0.01359497242529178,0.00025650891368475054,0.0,0.0,0.0
2020-08-05,La Mirada,646,10,108.24,48.72,112.06,-29.0,-11.0,0.0,-39.0,-42.0,14.0,46782,5966,2,0.013808729853362404,0.00021375742807062546,0.0,0.0,0.0
2020-08-06,La Mirada,658,12,110.75,47.89,115.52,-30.0,-11.0,-1.0,-39.0,-42.0,15.0,46782,5966,2,0.014065238767047156,0.00025650891368475054,0.0,0.0,0.0
2020-08-07,La Mirada,666,8,125.32,49.93,131.55,-31.0,-10.0,-2.0,-38.0,-41.0,15.0,46782,5966,2,0.014236244709503656,0.00017100594245650035,0.0,0.0,0.0
2020-08-08,La Mirada,669,3,117.6,43.23,137.38,-34.0,-9.0,-10.0,-35.0,-22.0,9.0,46782,5966,2,0.014300371937924843,6.412722842118764e-05,0.0,0.0,0.0
2020-07-01,La Puente,458,12,104.51,47.38,105.97,-26.0,-9.0,-4.0,-37.0,-40.0,14.0,41009,11761,2,0.011168280133629204,0.0002926186934575337,19.25,24.0,23.75
2020-07-02,La Puente,477,19,111.16,46.93,111.07,-25.0,-3.0,-3.0,-36.0,-42.0,14.0,41009,11761,2,0.011631593064936965,0.0004633129313077617,24.0,23.75,25.0
2020-07-06,La Puente,547,70,96.69,47.33,101.87,-29.0,-11.0,-6.0,-40.0,-42.0,14.0,41009,11761,2,0.013338535443439246,0.00170694237850228,23.75,25.0,24.5
2020-07-07,La Puente,575,28,100.47,47.16,105.67,-29.0,-9.0,-3.0,-38.0,-42.0,15.0,41009,11761,2,0.014021312394840156,0.000682776951400912,25.0,24.5,24.5
2020-07-08,La Puente,599,24,102.16,47.22,106.68,-30.0,-10.0,-2.0,-39.0,-41.0,15.0,41009,11761,2,0.014606549781755225,0.0005852373869150674,24.5,24.5,25.5
2020-07-09,La Puente,612,13,105.36,47.62,110.24,-29.0,-9.0,-5.0,-40.0,-41.0,16.0,41009,11761,2,0.014923553366334219,0.00031700358457899486,24.5,25.5,23.0
2020-07-10,La Puente,623,11,117.34,50.36,122.4,-32.0,-8.0,-8.0,-40.0,-40.0,16.0,41009,11761,2,0.015191787168670291,0.00026823380233607257,25.5,23.0,22.0
2020-07-11,La Puente,645,22,108.61,43.58,123.69,-35.0,-8.0,-20.0,-37.0,-20.0,10.0,41009,11761,2,0.015728254773342436,0.0005364676046721451,23.0,22.0,21.25
2020-07-12,La Puente,673,28,89.72,38.63,99.92,-34.0,-12.0,-9.0,-40.0,-21.0,8.0,41009,11761,2,0.016411031724743348,0.000682776951400912,22.0,21.25,17.25
2020-07-13,La Puente,689,16,99.32,48.12,105.51,-28.0,-11.0,-8.0,-41.0,-41.0,14.0,41009,11761,2,0.016801189982686728,0.0003901582579433783,21.25,17.25,16.0
2020-07-14,La Puente,719,30,99.93,46.43,105.27,-30.0,-10.0,-4.0,-41.0,-42.0,15.0,41009,11761,2,0.01753273671633056,0.0007315467336438343,17.25,16.0,20.25
2020-07-15,La Puente,740,21,101.23,45.44,105.17,-31.0,-11.0,-4.0,-41.0,-42.0,16.0,41009,11761,2,0.018044819429881245,0.000512082713550684,16.0,20.25,16.25
2020-07-16,La Puente,773,33,103.1,44.65,108.16,-32.0,-11.0,-5.0,-42.0,-42.0,16.0,41009,11761,2,0.018849520836889462,0.0008047014070082177,20.25,16.25,17.75
2020-07-17,La Puente,787,14,115.66,46.56,122.24,-33.0,-10.0,-5.0,-41.0,-41.0,16.0,41009,11761,2,0.01919090931258992,0.000341388475700456,16.25,17.75,16.0
2020-07-18,La Puente,817,30,108.57,41.14,123.87,-36.0,-9.0,-15.0,-37.0,-22.0,10.0,41009,11761,2,0.019922456046233755,0.0007315467336438343,17.75,16.0,16.5
2020-07-19,La Puente,842,25,89.04,36.33,98.2,-35.0,-13.0,-4.0,-40.0,-23.0,8.0,41009,11761,2,0.020532078324270283,0.0006096222780365286,16.0,16.5,17.5
2020-07-20,La Puente,865,23,98.78,46.0,104.27,-31.0,-13.0,-2.0,-41.0,-42.0,14.0,41009,11761,2,0.021092930820063888,0.0005608524957936063,16.5,17.5,18.0
2020-07-21,La Puente,875,10,101.53,45.83,106.4,-31.0,-12.0,-1.0,-41.0,-43.0,15.0,41009,11761,2,0.0213367797312785,0.00024384891121461143,17.5,18.0,19.75
2020-07-22,La Puente,902,27,103.21,45.57,106.65,-31.0,-12.0,-2.0,-42.0,-42.0,15.0,41009,11761,2,0.021995171791557952,0.0006583920602794509,18.0,19.75,14.75
2020-07-23,La Puente,911,9,105.03,44.31,108.99,-32.0,-12.0,-4.0,-42.0,-42.0,16.0,41009,11761,2,0.0222146358116511,0.00021946402009315029,19.75,14.75,12.75
2020-07-24,La Puente,929,18,118.49,47.65,123.08,-33.0,-11.0,-6.0,-41.0,-40.0,16.0,41009,11761,2,0.0226535638518374,0.00043892804018630057,14.75,12.75,11.25
2020-07-25,La Puente,956,27,110.26,40.83,126.5,-35.0,-10.0,-13.0,-37.0,-22.0,9.0,41009,11761,2,0.023311955912116853,0.0006583920602794509,12.75,11.25,9.25
2020-07-26,La Puente,967,11,92.04,37.3,100.84,-34.0,-14.0,-2.0,-39.0,-23.0,8.0,41009,11761,2,0.023580189714452925,0.00026823380233607257,11.25,9.25,10.5
2020-07-27,La Puente,982,15,99.56,46.64,104.9,-30.0,-14.0,-4.0,-41.0,-42.0,14.0,41009,11761,2,0.02394596308127484,0.00036577336682191714,9.25,10.5,12.0
2020-07-28,La Puente,993,11,102.77,46.24,107.93,-31.0,-13.0,-2.0,-41.0,-42.0,15.0,41009,11761,2,0.024214196883610914,0.00026823380233607257,10.5,12.0,11.75
2020-07-29,La Puente,1022,29,105.6,47.67,109.43,-31.0,-13.0,-2.0,-41.0,-42.0,15.0,41009,11761,2,0.024921358726133287,0.0007071618425223731,12.0,11.75,0.0
2020-07-30,La Puente,1037,15,109.82,46.04,111.63,-32.0,-12.0,-6.0,-41.0,-43.0,15.0,41009,11761,2,0.025287132092955206,0.00036577336682191714,11.75,0.0,0.0
2020-07-31,La Puente,1054,17,124.8,49.42,127.5,-32.0,-10.0,-4.0,-39.0,-41.0,15.0,41009,11761,2,0.025701675242020043,0.00041454314906483943,0.0,0.0,0.0
2020-08-01,La Puente,1072,18,116.76,42.81,132.95,-35.0,-7.0,-14.0,-35.0,-22.0,9.0,41009,11761,2,0.026140603282206343,0.00043892804018630057,0.0,0.0,0.0
2020-08-02,La Puente,1081,9,95.16,38.03,105.03,-33.0,-12.0,-3.0,-37.0,-23.0,8.0,41009,11761,2,0.026360067302299495,0.00021946402009315029,0.0,0.0,0.0
2020-08-03,La Puente,1088,7,107.79,48.82,110.12,-28.0,-11.0,-2.0,-39.0,-41.0,13.0,41009,11761,2,0.026530761540149723,0.000170694237850228,0.0,0.0,0.0
2020-08-04,La Puente,1099,11,107.59,48.02,110.84,-29.0,-10.0,0.0,-39.0,-42.0,14.0,41009,11761,2,0.026798995342485796,0.00026823380233607257,0.0,0.0,0.0
2020-08-05,La Puente,1109,10,108.24,48.72,112.06,-29.0,-11.0,0.0,-39.0,-42.0,14.0,41009,11761,2,0.027042844253700408,0.00024384891121461143,0.0,0.0,0.0
