Timestamp,Region,Risk Score,Risk Level
2020-08-07,Westchester,0.9060433973749,1
2020-08-07,Westlake,1.9679637421770797,2
2020-08-07,Westwood,0.7432390706289769,0
2020-08-07,Whittier,2.489650763356022,2
2020-08-07,Wholesale District,28.534577911355893,3
2020-08-07,Willowbrook,4.792441748506203,3
2020-08-07,Wilmington,4.727895820256769,3
2020-08-07,Wilshire Center,0.7216153096436799,0
2020-08-07,Winnetka,3.3415516516357977,3
2020-08-07,Woodland Hills,1.7549560775011301,2
2020-08-08,Acton,0.11657769924583189,0
2020-08-08,Agoura Hills,0.2792007199095779,0
2020-08-08,Alhambra,1.3872508212995596,1
2020-08-08,Altadena,1.2667339989931201,1
2020-08-08,Arcadia,0.9003335906255662,1
2020-08-08,Arleta,4.464299334696365,3
2020-08-08,Avalon,-1.5077863388637145,0
2020-08-08,Azusa,3.333323579429291,3
2020-08-08,Baldwin Hills,2.007254747519221,2
2020-08-08,Baldwin Park,4.112706232163454,3
2020-08-08,Bassett,1.5597850812977212,1
2020-08-08,Bell,4.243242876203345,3
2020-08-08,Bell Gardens,3.8113526730367044,3
2020-08-08,Bellflower,3.0948590360847144,3
2020-08-08,Beverly Hills,1.0220402396184411,1
2020-08-08,Beverlywood,1.346998897038008,1
2020-08-08,Boyle Heights,4.624451027737382,3
2020-08-08,Brentwood,0.4636213723465519,0
2020-08-08,Burbank,1.5619036027549429,1
2020-08-08,Calabasas,0.6125934496103197,0
2020-08-08,Canoga Park,2.82516524643319,2
2020-08-08,Canyon Country,0.22510636878789653,0
2020-08-08,Carson,2.176908034612924,2
2020-08-08,Castaic,4.8241855653272365,3
2020-08-08,Central,6.204475179010158,3
2020-08-08,Century City,0.680411778797196,0
2020-08-08,Cerritos,0.8017223190569923,0
2020-08-08,Chatsworth,1.4470769875513132,1
2020-08-08,Claremont,0.7988144544018464,0
2020-08-08,Cloverdale/Cochran,1.459431924549946,1
2020-08-08,Compton,4.373849256702713,3
2020-08-08,Covina,2.5605391767291983,2
2020-08-08,Crestview,2.2369068197731172,2
2020-08-08,Culver City,0.7076992024494809,0
2020-08-08,Del Rey,1.1744739242384834,1
2020-08-08,Diamond Bar,1.1631753216934526,1
2020-08-08,Downey,3.286075759986792,3
2020-08-08,Downtown,1.6707200122918042,1
2020-08-08,Duarte,1.6442122411031048,1
2020-08-08,Eagle Rock,1.8046865157134806,2
2020-08-08,East Hollywood,0.6289485146610725,0
2020-08-08,East Los Angeles,5.500994831790199,3
2020-08-08,Echo Park,0.40144143006133,0
2020-08-08,El Monte,4.697588896220008,3
2020-08-08,El Segundo,0.19798604637365752,0
2020-08-08,El Sereno,3.0836297786112974,3
2020-08-08,Encino,0.9273621905406155,1
2020-08-08,Exposition Park,4.405948937833443,3
2020-08-08,Gardena,1.774512479023955,2
2020-08-08,Glassell Park,1.8862275528238248,2
2020-08-08,Glendale,2.3125144380640266,2
2020-08-08,Glendora,2.914765652928477,2
2020-08-08,Granada Hills,2.324960039998771,2
2020-08-08,Hacienda Heights,1.5297431357827826,1
2020-08-08,Hancock Park,1.0557872137212112,1
2020-08-08,Harbor City,1.5854307287774847,1
2020-08-08,Harbor Gateway,2.606016953754175,2
2020-08-08,Harvard Heights,2.2036949609641643,2
2020-08-08,Harvard Park,13.599855130860513,3
2020-08-08,Hawthorne,2.451528143359013,2
2020-08-08,Highland Park,1.9587989364203628,2
2020-08-08,Hollywood,1.3285880069320402,1
2020-08-08,Hollywood Hills,0.774911736832386,0
2020-08-08,Huntington Park,4.293265862516963,3
2020-08-08,Hyde Park,2.2328471655863216,2
2020-08-08,Inglewood,2.986394299867493,3
2020-08-08,Koreatown,0.8125278654899939,0
2020-08-08,La Canada Flintridge,0.3472810158802715,0
